chunk_id,doc_id,titulo,categoria,prioridade,url,config_id,chunk_size,chunk_overlap,ordem_chunk,qtd_caracteres_chunk,texto_chunk
DOC016_C1_0016,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C1,500,100,16,499,"ntonio Mortaio
Currículo Lattes
Prof. Dr. Marcelo Antonio Pavanello
Currículo Lattes
Prof. Dr. Marcio Antonio Mathias
Currículo Lattes
Prof.ª Dr.ª Maria Claudia Ferrari de Castro
Currículo Lattes
Prof. Dr. Marco Antônio Assis de Melo
Currículo Lattes
Prof.ª Dr.ª Michele Rodrigues
Currículo Lattes
Prof.ª Dr.ª Michelly de Souza
Currículo Lattes
Prof.ª Dr.ª Milene Galeti
Currículo Lattes
Prof. Dr. Pedro Luiz Benko
Currículo Lattes
Prof. Me. Ricardo Girnis Tombi
Currículo Lattes
Prof. PhD. Reinaldo"
DOC016_C1_0017,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C1,500,100,17,500,"dro Luiz Benko
Currículo Lattes
Prof. Me. Ricardo Girnis Tombi
Currículo Lattes
Prof. PhD. Reinaldo Augusto da Costa Bianchi
Currículo Lattes
Prof. Dr. Renato Aparecido Aguiar
Currículo Lattes
Prof. Dr. Renato Camargo Giacomini
Currículo Lattes
Prof. Dr. Ricardo de Carvalho Destro
Currículo Lattes
Prof. Me. Ricardo Germano Stolf
Currículo Lattes
Prof. Dr. Rodrigo Trevisoli Doria
Currículo Lattes
Prof. Dr. Rudolf Theoderich Buhler
Currículo Lattes
Prof. Dr. Salvador Pinillos Gimenez
Currículo Lat"
DOC016_C1_0018,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C1,500,100,18,500,"rof. Dr. Rudolf Theoderich Buhler
Currículo Lattes
Prof. Dr. Salvador Pinillos Gimenez
Currículo Lattes
Prof. Dr. Silvio Xavier Duarte
Currículo Lattes
Prof. Dr. Valter Fernandes Avelino
Currículo Lattes
Prof. Dr. Vanderlei Cunha Parro
Currículo Lattes
Prof. Dr. Victor Sonnenberg
Currículo Lattes
Prof. Me. Walter Pereira da Silva Jr
Currículo Lattes
Prof. Dr. Bruno Martin de Alcantara Dias
Currículo Lattes
Conheça os professores de Engenharia Mecânica:
Prof. Dr. Adalto de Farias
Currículo Lattes"
DOC016_C1_0019,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C1,500,100,19,500,"lo Lattes
Conheça os professores de Engenharia Mecânica:
Prof. Dr. Adalto de Farias
Currículo Lattes
Prof.ª Dr.ª Adriana Martinelli Catelli de Souza
Currículo Lattes
Prof. Dr. André de Souza Mendes
Currículo Lattes
Prof. Dr. Baltus Cornelius Bonse
Currículo Lattes
Prof. Dr. Carlos Rodrigues dos Santos Neto
Currículo Lattes
Prof. Me. Cleber Willian Gomes
Currículo Lattes
Prof. Dr. Cyro Albuquerque Neto
Currículo Lattes
Prof.ª Dr.ª Daniella Caluscio dos Santos
Currículo Lattes
Prof. Dr. Éd Claudio"
DOC016_C1_0020,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C1,500,100,20,500,"Neto
Currículo Lattes
Prof.ª Dr.ª Daniella Caluscio dos Santos
Currículo Lattes
Prof. Dr. Éd Claudio Bordinassi
Currículo Lattes
Prof. Dr. Edivaldo Antonio Bulba
Currículo Lattes
Prof. Dr. Edvaldo Angelo
Currículo Lattes
Prof. Dr. Fabrizio Leonardi
Currículo Lattes
Prof. Dr. Fernando Fusco Rovai
Currículo Lattes
Prof. Me. Francisco Lameiras Júnior
Currículo Lattes
Prof. Dr. Gabriel Angelo
Currículo Lattes
Prof. Me. Gerson de Faria Mello
Currículo Lattes
Prof.ª Dr.ª Gigliola Salerno
Currículo Lat"
DOC016_C1_0021,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C1,500,100,21,500,"o Lattes
Prof. Me. Gerson de Faria Mello
Currículo Lattes
Prof.ª Dr.ª Gigliola Salerno
Currículo Lattes
Prof. Me. Jairo de Lima Souza
Currículo Lattes
Prof. Me. João Luis Abel
Currículo Lattes
Prof. Me. João José de Souza
Currículo Lattes
Prof. José Luiz de Oliveira
Currículo Lattes
Prof. Dr. Júlio César Dutra
Currículo Lattes
Prof. Me. Leandro Tadeu Roldão Perestrelo
Currículo Lattes
Prof. Dr. Marcelo Otávio dos Santos
Currículo Lattes
Prof. Dr. Marco Antonio Zanussi Barreto
Currículo Lattes
Pr"
DOC016_C1_0022,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C1,500,100,22,500,"rcelo Otávio dos Santos
Currículo Lattes
Prof. Dr. Marco Antonio Zanussi Barreto
Currículo Lattes
Prof. Dr. Mauricio Carvalho Silva
Currículo Lattes
Prof. Dr. Mohammad Hossein Shaterzadeh Yazdi
Currículo Lattes
Prof. Dr. Rafael Serralvo Neto
Currículo Lattes
Prof. Dr. Reinaldo Rossetti
Currículo Lattes
Prof. Dr. Renato José Pinto
Currículo Lattes
Prof. Me. Rodrigo Bernardello Unzueta
Currículo Lattes
Prof. Dr. Rodrigo Magnabosco
Currículo Lattes
Prof. Dr. Sandro Luis Vatanabe
Currículo Lattes
Pr"
DOC016_C1_0023,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C1,500,100,23,500,"tes
Prof. Dr. Rodrigo Magnabosco
Currículo Lattes
Prof. Dr. Sandro Luis Vatanabe
Currículo Lattes
Prof. Dr. Sergio Delijaicov
Currículo Lattes
Prof.ª Dr.ª Silvia Maria Stortini González Velázquez
Currículo Lattes
Prof. Silvio Sizuo Sumioshi
Currículo Lattes
Prof. Me. Taylor Mac Intyer Fonseca Júnior
Currículo Lattes
Prof. Dr. William Naville
Currículo Lattes
Prof. Dr. Wellington Cássio Pinheiro
Currículo Lattes
Prof. Dr. Artur Fernando de Vito Júnior
Currículo Lattes
Conheça os professores de En"
DOC016_C1_0024,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C1,500,100,24,499,"rrículo Lattes
Prof. Dr. Artur Fernando de Vito Júnior
Currículo Lattes
Conheça os professores de Engenharia Química:
Prof.ª Dr.ª Adriana Célia Lucarini
Currículo Lattes
Prof.ª Dr.ª Andréia de Araujo Morandim Giannetti
Currículo Lattes
Prof.ª Dr.ª Bruna Pratto
Currículo Lattes
Prof. Dr. Bruno Ramos
Currículo Lattes
Prof. Dr. Daniel Benestante Hauk
Currículo Lattes
Prof.ª Dr.ª Fernanda Guerreiro Rossi Higa
Currículo Lattes
Prof. Dr. Gustavo Vieira Olivieri
Currículo Lattes
Prof. Me. Geraldo Luiz"
DOC016_C1_0025,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C1,500,100,25,500,"ssi Higa
Currículo Lattes
Prof. Dr. Gustavo Vieira Olivieri
Currículo Lattes
Prof. Me. Geraldo Luiz Pereira Fontana
Currículo Lattes
Prof. Dr. Gerhard Ett
Currículo Lattes
Prof.ª Dr.ª Isabella Pacifico Aquino
Currículo Lattes
Prof. Dr. Ivan Carlos Franco
Currículo Lattes
Prof. Dr. João Guilherme Rocha Poço
Currículo Lattes
Prof. Dr. Luis Fernando Novazzi
Currículo Lattes
Prof. Dr. Luis Fernando Peffi Ferreira
Currículo Lattes
Prof. Dr. Luiz Gustavo Ambrogi
Currículo Lattes
Prof. Dr. Milton Caeta"
DOC016_C1_0026,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C1,500,100,26,500,"ffi Ferreira
Currículo Lattes
Prof. Dr. Luiz Gustavo Ambrogi
Currículo Lattes
Prof. Dr. Milton Caetano Ferreroni
Currículo Lattes
Prof. Dr. Ricardo Belchior Torres
Currículo Lattes
Prof. Dr. Rodrigo Cella
Currículo Lattes
Prof. Dr. Rodrigo Condotta
Currículo Lattes
Prof. PhD. Ronaldo Gonçalves dos Santos
Currículo Lattes
Conheça os professores de Física:
Prof. Dr. Cassio Leandro Dal Ri Barbosa
Currículo Lattes
Prof. Dr. Eduardo Acedo Barbosa
Currículo Lattes
Prof.ª Dr.ª Eliane de Fátima Chinagli"
DOC016_C1_0027,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C1,500,100,27,500,"rículo Lattes
Prof. Dr. Eduardo Acedo Barbosa
Currículo Lattes
Prof.ª Dr.ª Eliane de Fátima Chinaglia
Currículo Lattes
Prof. Dr. Fabio do Prado
Currículo Lattes
Prof.ª Dr.ª Jessica Fleury Curado
Currículo Lattes
Prof.ª Dr.ª Marcilei Aparecida Guazzelli
Currículo Lattes
Prof.ª Dr.ª Mariana Pojar
Currículo Lattes
Prof.ª Dr.ª Sueli Hatsumi Masunaga
Currículo Lattes
Prof. Dr. Vagner Bernal Barbeta
Currículo Lattes
Prof. Dr. Wagner Sciani
Currículo Lattes
Conheça os professores de Matemática:
Prof. D"
DOC016_C1_0028,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C1,500,100,28,499,"rículo Lattes
Prof. Dr. Wagner Sciani
Currículo Lattes
Conheça os professores de Matemática:
Prof. Dr. Adriano Nicola Rios
Currículo Lattes
Prof. Dr. Antonio Carlos Gracias
Currículo Lattes
Prof. Me. Antônio José Martins Neto
Currículo Lattes
Prof. Dr. Ariovaldo José de Almeida
Currículo Lattes
Prof. Dr. Claudio Dall Anese
Currículo Lattes
Prof. Dr. Daniel Rodrigues da Silva
Currículo Lattes
Prof. Dr. Fábio Gerab
Currículo Lattes
Prof. Dr. Fernando Souza e Freitas Júnior
Currículo Lattes
Prof.ª"
DOC016_C1_0029,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C1,500,100,29,470,"Dr. Fábio Gerab
Currículo Lattes
Prof. Dr. Fernando Souza e Freitas Júnior
Currículo Lattes
Prof.ª Dr.ª Flainer Rosa de Lima
Currículo Lattes
Prof. Dr. Marcelo Dias Pereira
Currículo Lattes
Prof. Dr. Minás Djehizian
Currículo Lattes
Prof.ª Me. Miua Tanaka
Currículo Lattes
Prof.ª Dr.ª Mônica Karrer
Currículo Lattes
Prof. Dr. Paulo Henrique Trentin
Currículo Lattes
Prof. Dr. Samir Assuena
Currículo Lattes
Prof.ª Dr.ª Silmara Alexandra da Silva Vicente
Currículo Lattes"
DOC016_C2_0001,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,1,800,"Corpo Docente da FEI: Conheça Nossos Professores
Corpo Docente
Administração
Ciência da Computação
Ciências Sociais e Jurídicas
Engenharia Civil
Engenharia de Produção
Engenharia Elétrica
Engenharia Mecânica
Engenharia Química
Física
Matemática
Corpo Docente
Com o compromisso de promover uma formação de qualidade e a cultura da inovação, o Centro Universitário FEI conta
com um corpo docente altamente qualificado, capacitado e atento as visões de futuro, que utilizam práticas
pedagógicas inovadoras com foco na capacitação de alunos para que se tornem solucionadores de problemas mal
estruturados de temas complexos das próximas décadas. Com uma abordagem criativa, articulada e integrada às
demandas da sociedade, de indústrias e de serviços de alta intensidade tecnológica os professores da FEI"
DOC016_C2_0002,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,2,800,"abordagem criativa, articulada e integrada às
demandas da sociedade, de indústrias e de serviços de alta intensidade tecnológica os professores da FEI também
se diferenciam por se pautarem na ética e nos valores cristãos, premissas da orientação jesuíta da Instituição.
Conheça os professores de Administração:
Prof.ª Dr.ª Aline Mariane de Faria
Currículo Lattes
Prof.ª Dr.ª Aline Sacchi Homrich
Currículo Lattes
Prof. Dr. Aimãn Ibrahim Mourad
Currículo Lattes
Prof. Dr. André Silva de Carvalho
Currículo Lattes
Prof.ª Dr.ª Ana Valéria Barbosa da Silva
Currículo Lattes
Prof.ª Dr.ª Denise Luciana Rieg Scramim
Currículo Lattes
Prof. Dr. Edson Sadao Iizuka
Currículo Lattes
Prof.ª Dr.ª Elisangela Lazarou Tarraço
Currículo Lattes
Prof.ª Dr.ª Eryka E. Fernandes Augusto
Currículo Lattes
Prof. Dr. Fabio"
DOC016_C2_0003,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,3,800,"izuka
Currículo Lattes
Prof.ª Dr.ª Elisangela Lazarou Tarraço
Currículo Lattes
Prof.ª Dr.ª Eryka E. Fernandes Augusto
Currículo Lattes
Prof. Dr. Fabio Alessandro Affonso Antonio
Currículo Lattes
Prof. Me. Fernando Palazolli
Currículo Lattes
Prof. Dr. Fernando Cesar B. de Amorim
Currículo Lattes
Prof. Dr. Jacques Demajorovic
Currículo Lattes
Prof.ª Dr.ª Jussara da Silva Teixeira Cucato
Currículo Lattes
Prof.ª Dr.ª Larissa Luz Raposo
Currículo Lattes
Prof.ª Dr.ª Luciana Iwashita da Silva
Currículo Lattes
Prof. Dr. Luiz Ojima Sakuda
Currículo Lattes
Prof. Me. Marcos Aurélio Martão
Currículo Lattes
Prof. Me. Marco A. Vallim Reis da Silva
Currículo Lattes
Prof.ª Dr.ª Maria Carolina Conejero
Currículo Lattes
Prof.ª Dr.ª Maria Laura Lennan
Currículo Lattes
Prof.ª Dr.ª Maria Tereza Saraiva de Souz"
DOC016_C2_0004,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,4,799,"o Lattes
Prof.ª Dr.ª Maria Carolina Conejero
Currículo Lattes
Prof.ª Dr.ª Maria Laura Lennan
Currículo Lattes
Prof.ª Dr.ª Maria Tereza Saraiva de Souza
Currículo Lattes
Prof.ª Dr.ª Melby Karina Zuniga Huertas
Currículo Lattes
Prof. Dr. Pablo Turbuk Garran
Currículo Lattes
Prof.ª Dr.ª Patricia Podboi Adachi
Currículo Lattes
Prof. Dr. Paulo Sodre Hollaender
Currículo Lattes
Prof. Dr. Pedro Jaime de Coelho Júnior
Currículo Lattes
Prof. Dr. Ricardo Antonio Fernandes
Currículo Lattes
Prof. Dr. Roberto Carlos Bernardes
Currículo Lattes
Prof. Dr. Rodrigo Silva Barreto
Currículo Lattes
Prof. Dr. Rogério Marcos Orefice
Currículo Lattes
Prof.ª Dr.ª Viviane Chunques Gervasoni
Currículo Lattes
Conheça os professores de Ciências Sociais e Jurídicas:
Prof.ª Dr.ª Andréa Gomes de Alencar
Currículo Lattes"
DOC016_C2_0005,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,5,799,"iane Chunques Gervasoni
Currículo Lattes
Conheça os professores de Ciências Sociais e Jurídicas:
Prof.ª Dr.ª Andréa Gomes de Alencar
Currículo Lattes
Prof.ª Dr.ª Carla Andrea Soares de Araújo
Currículo Lattes
Prof. Dr. Diego Genu Klautau
Currículo Lattes
Prof. Dr. Eduardo de Campos Garcia
Currículo Lattes
Prof. Dr. Fabio Lacerda Martins da Silva
Currículo Lattes
Prof. Dr. Francisco Luciano Minharro
Currículo Lattes
Prof. Dr. Hugo Mitsuo Sakamoto
Currículo Lattes
Prof.ª Dr.ª Lania Stefanoni Ferreira
Currículo Lattes
Prof. Dr. Marcelo Pires Lima
Currículo Lattes
Prof. Dr. Rafael Mahfoud Marcoccia
Currículo Lattes
Prof. Dr. Raúl Cesar Gouveia Fernandes
Currículo Lattes
Conheça os professores de Ciência da Computação:
Prof. Dr. Danilo Hernani Perico
Currículo Lattes
Prof. Dr. Charles Henrique"
DOC016_C2_0006,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,6,800,"rnandes
Currículo Lattes
Conheça os professores de Ciência da Computação:
Prof. Dr. Danilo Hernani Perico
Currículo Lattes
Prof. Dr. Charles Henrique Porto Ferreira
Currículo Lattes
Prof.ª Dr.ª Gabriela Oliveira Biondi
Currículo Lattes
Prof.ª Dr.ª Gabriela Maria Cabel Barbaran
Currículo Lattes
Prof. Dr. Fagner de Assis Moura Pimentel
Currículo Lattes
Prof. Dr. Isaac Jesus da Silva
Currículo Lattes
Prof.ª Dr.ª Leila Cristina Carneiro Bergamasco
Currículo Lattes
Prof. Dr. Leonardo Anjoletto Ferreira
Currículo Lattes
Prof. Dr. Luciano Rossi
Currículo Lattes
Prof. Dr. Plinio Thomaz Aquino Júnior
Currículo Lattes
Prof. Dr. Fabio Suim Chagas
Currículo Lattes
Prof.ª Dr.ª Renata M. Nogueira de Oliveira
Currículo Lattes
Prof. Dr. Víctor Perrone de Lima Varela
Currículo Lattes
Conheça os professores"
DOC016_C2_0007,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,7,800,"ulo Lattes
Prof.ª Dr.ª Renata M. Nogueira de Oliveira
Currículo Lattes
Prof. Dr. Víctor Perrone de Lima Varela
Currículo Lattes
Conheça os professores de Engenharia Civil:
Prof.ª Dr.ª Alda Paulina dos Santos
Currículo Lattes
Prof. Dr. Diego Lourenço Cartacho
Currículo Lattes
Prof. Me. Felipe Hernandes Cava
Currículo Lattes
Prof. Me. Fernando Cesar Dias Ribeiro
Currículo Lattes
Prof. Dr. Kurt André Pereira Amann
Currículo Lattes
Prof. Me. Marcello Cherem
Currículo Lattes
Prof. Me. Maurício Marques Resende
Currículo Lattes
Prof. Dr. Rafael Barreto Castelo da Cruz
Currículo Lattes
Prof. Me. Raul Fernando Ramos
Currículo Lattes
Prof. Dr. Thiago Canhos M. Silva
Currículo Lattes
Conheça os professores de Engenharia de Produção:
Prof.ª Dr.ª Anna Cristina Baptista Pereira
Currículo Lattes
Prof.ª D"
DOC016_C2_0008,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,8,800,"anhos M. Silva
Currículo Lattes
Conheça os professores de Engenharia de Produção:
Prof.ª Dr.ª Anna Cristina Baptista Pereira
Currículo Lattes
Prof.ª Dr.ª Cláudia Aparecida de Mattos
Currículo Lattes
Prof.ª Dr.ª Debora Bianco
Currículo Lattes
Prof. Me. Eduardo Massao Watanabe
Currículo Lattes
Prof. Dr. Fábio Lima
Currículo Lattes
Prof.ª Dr.ª Fernanda Cristina Vianna
Currículo Lattes
Prof.ª Dr.ª Gabriela Scur Almudi
Currículo Lattes
Prof. Dr. Gilberto Francisco de Oliveira
Currículo Lattes
Prof. Dr. Henrricco Nieves Pujol Tucci
Currículo Lattes
Prof. Dr. José Agostinho Baitello
Currículo Lattes
Prof. Dr. Leonardo Chwif
Currículo Lattes
Prof. Dr. Marcel Heimar Ribeiro Utiyama
Currículo Lattes
Prof. Me. Marcelo Koiti Fugihara
Currículo Lattes
Prof.ª Dr.ª Maria Celia de Oliveira
Currículo Latte"
DOC016_C2_0009,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,9,800,". Marcel Heimar Ribeiro Utiyama
Currículo Lattes
Prof. Me. Marcelo Koiti Fugihara
Currículo Lattes
Prof.ª Dr.ª Maria Celia de Oliveira
Currículo Lattes
Prof.ª Dr.ª Nathália de Castro Zambuzi
Currículo Lattes
Prof.ª Dr.ª Raissa Helena Paiva Apolinário
Currículo Lattes
Prof.ª Dr.ª Renata Pelissari
Currículo Lattes
Prof. Dr. Ricardo Janes
Currículo Lattes
Prof. Dr. Ronaldo Gomes Dultra de Lima
Currículo Lattes
Conheça os professores de Engenharia Elétrica:
Prof. Dr. Andre Luiz Perin
Currículo Lattes
Prof. Dr. Cleiton Fidelix Pereira
Currículo Lattes
Prof. Dr. Carlos Eduardo Thomaz
Currículo Lattes
Prof. Dr. Fábio Delatore
Currículo Lattes
Prof. Dr. Francisco Xavier Sevegnani
Currículo Lattes
Prof. Dr. Ivandro Sanches
Currículo Lattes
Prof. Me. Leonardo Romano
Currículo Lattes
Prof. Dr. Luiz A"
DOC016_C2_0010,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,10,800,"Dr. Francisco Xavier Sevegnani
Currículo Lattes
Prof. Dr. Ivandro Sanches
Currículo Lattes
Prof. Me. Leonardo Romano
Currículo Lattes
Prof. Dr. Luiz Antonio Mortaio
Currículo Lattes
Prof. Dr. Marcelo Antonio Pavanello
Currículo Lattes
Prof. Dr. Marcio Antonio Mathias
Currículo Lattes
Prof.ª Dr.ª Maria Claudia Ferrari de Castro
Currículo Lattes
Prof. Dr. Marco Antônio Assis de Melo
Currículo Lattes
Prof.ª Dr.ª Michele Rodrigues
Currículo Lattes
Prof.ª Dr.ª Michelly de Souza
Currículo Lattes
Prof.ª Dr.ª Milene Galeti
Currículo Lattes
Prof. Dr. Pedro Luiz Benko
Currículo Lattes
Prof. Me. Ricardo Girnis Tombi
Currículo Lattes
Prof. PhD. Reinaldo Augusto da Costa Bianchi
Currículo Lattes
Prof. Dr. Renato Aparecido Aguiar
Currículo Lattes
Prof. Dr. Renato Camargo Giacomini
Currículo Lattes
Prof."
DOC016_C2_0011,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,11,800,"Augusto da Costa Bianchi
Currículo Lattes
Prof. Dr. Renato Aparecido Aguiar
Currículo Lattes
Prof. Dr. Renato Camargo Giacomini
Currículo Lattes
Prof. Dr. Ricardo de Carvalho Destro
Currículo Lattes
Prof. Me. Ricardo Germano Stolf
Currículo Lattes
Prof. Dr. Rodrigo Trevisoli Doria
Currículo Lattes
Prof. Dr. Rudolf Theoderich Buhler
Currículo Lattes
Prof. Dr. Salvador Pinillos Gimenez
Currículo Lattes
Prof. Dr. Silvio Xavier Duarte
Currículo Lattes
Prof. Dr. Valter Fernandes Avelino
Currículo Lattes
Prof. Dr. Vanderlei Cunha Parro
Currículo Lattes
Prof. Dr. Victor Sonnenberg
Currículo Lattes
Prof. Me. Walter Pereira da Silva Jr
Currículo Lattes
Prof. Dr. Bruno Martin de Alcantara Dias
Currículo Lattes
Conheça os professores de Engenharia Mecânica:
Prof. Dr. Adalto de Farias
Currículo Lattes"
DOC016_C2_0012,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,12,799,"s
Prof. Dr. Bruno Martin de Alcantara Dias
Currículo Lattes
Conheça os professores de Engenharia Mecânica:
Prof. Dr. Adalto de Farias
Currículo Lattes
Prof.ª Dr.ª Adriana Martinelli Catelli de Souza
Currículo Lattes
Prof. Dr. André de Souza Mendes
Currículo Lattes
Prof. Dr. Baltus Cornelius Bonse
Currículo Lattes
Prof. Dr. Carlos Rodrigues dos Santos Neto
Currículo Lattes
Prof. Me. Cleber Willian Gomes
Currículo Lattes
Prof. Dr. Cyro Albuquerque Neto
Currículo Lattes
Prof.ª Dr.ª Daniella Caluscio dos Santos
Currículo Lattes
Prof. Dr. Éd Claudio Bordinassi
Currículo Lattes
Prof. Dr. Edivaldo Antonio Bulba
Currículo Lattes
Prof. Dr. Edvaldo Angelo
Currículo Lattes
Prof. Dr. Fabrizio Leonardi
Currículo Lattes
Prof. Dr. Fernando Fusco Rovai
Currículo Lattes
Prof. Me. Francisco Lameiras Júnior"
DOC016_C2_0013,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,13,800,"elo
Currículo Lattes
Prof. Dr. Fabrizio Leonardi
Currículo Lattes
Prof. Dr. Fernando Fusco Rovai
Currículo Lattes
Prof. Me. Francisco Lameiras Júnior
Currículo Lattes
Prof. Dr. Gabriel Angelo
Currículo Lattes
Prof. Me. Gerson de Faria Mello
Currículo Lattes
Prof.ª Dr.ª Gigliola Salerno
Currículo Lattes
Prof. Me. Jairo de Lima Souza
Currículo Lattes
Prof. Me. João Luis Abel
Currículo Lattes
Prof. Me. João José de Souza
Currículo Lattes
Prof. José Luiz de Oliveira
Currículo Lattes
Prof. Dr. Júlio César Dutra
Currículo Lattes
Prof. Me. Leandro Tadeu Roldão Perestrelo
Currículo Lattes
Prof. Dr. Marcelo Otávio dos Santos
Currículo Lattes
Prof. Dr. Marco Antonio Zanussi Barreto
Currículo Lattes
Prof. Dr. Mauricio Carvalho Silva
Currículo Lattes
Prof. Dr. Mohammad Hossein Shaterzadeh Yazdi
Curríc"
DOC016_C2_0014,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,14,799,"Marco Antonio Zanussi Barreto
Currículo Lattes
Prof. Dr. Mauricio Carvalho Silva
Currículo Lattes
Prof. Dr. Mohammad Hossein Shaterzadeh Yazdi
Currículo Lattes
Prof. Dr. Rafael Serralvo Neto
Currículo Lattes
Prof. Dr. Reinaldo Rossetti
Currículo Lattes
Prof. Dr. Renato José Pinto
Currículo Lattes
Prof. Me. Rodrigo Bernardello Unzueta
Currículo Lattes
Prof. Dr. Rodrigo Magnabosco
Currículo Lattes
Prof. Dr. Sandro Luis Vatanabe
Currículo Lattes
Prof. Dr. Sergio Delijaicov
Currículo Lattes
Prof.ª Dr.ª Silvia Maria Stortini González Velázquez
Currículo Lattes
Prof. Silvio Sizuo Sumioshi
Currículo Lattes
Prof. Me. Taylor Mac Intyer Fonseca Júnior
Currículo Lattes
Prof. Dr. William Naville
Currículo Lattes
Prof. Dr. Wellington Cássio Pinheiro
Currículo Lattes
Prof. Dr. Artur Fernando de Vito Jú"
DOC016_C2_0015,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,15,799,"Currículo Lattes
Prof. Dr. William Naville
Currículo Lattes
Prof. Dr. Wellington Cássio Pinheiro
Currículo Lattes
Prof. Dr. Artur Fernando de Vito Júnior
Currículo Lattes
Conheça os professores de Engenharia Química:
Prof.ª Dr.ª Adriana Célia Lucarini
Currículo Lattes
Prof.ª Dr.ª Andréia de Araujo Morandim Giannetti
Currículo Lattes
Prof.ª Dr.ª Bruna Pratto
Currículo Lattes
Prof. Dr. Bruno Ramos
Currículo Lattes
Prof. Dr. Daniel Benestante Hauk
Currículo Lattes
Prof.ª Dr.ª Fernanda Guerreiro Rossi Higa
Currículo Lattes
Prof. Dr. Gustavo Vieira Olivieri
Currículo Lattes
Prof. Me. Geraldo Luiz Pereira Fontana
Currículo Lattes
Prof. Dr. Gerhard Ett
Currículo Lattes
Prof.ª Dr.ª Isabella Pacifico Aquino
Currículo Lattes
Prof. Dr. Ivan Carlos Franco
Currículo Lattes
Prof. Dr. João Guilherme Roc"
DOC016_C2_0016,DOC016,Corpo Docente,Complementar,Média,https://portal.fei.edu.br/corpo-docente-da-fei,C2,800,150,16,799,"Ett
Currículo Lattes
Prof.ª Dr.ª Isabella Pacifico Aquino
Currículo Lattes
Prof. Dr. Ivan Carlos Franco
Currículo Lattes
Prof. Dr. João Guilherme Rocha Poço
Currículo Lattes
Prof. Dr. Luis Fernando Novazzi
Currículo Lattes
Prof. Dr. Luis Fernando Peffi Ferreira
Currículo Lattes
Prof. Dr. Luiz Gustavo Ambrogi
Currículo Lattes
Prof. Dr. Milton Caetano Ferreroni
Currículo Lattes
Prof. Dr. Ricardo Belchior Torres
Currículo Lattes
Prof. Dr. Rodrigo Cella
Currículo Lattes
Prof. Dr. Rodrigo Condotta
Currículo Lattes
Prof. PhD. Ronaldo Gonçalves dos Santos
Currículo Lattes
Conheça os professores de Física:
Prof. Dr. Cassio Leandro Dal Ri Barbosa
Currículo Lattes
Prof. Dr. Eduardo Acedo Barbosa
Currículo Lattes
Prof.ª Dr.ª Eliane de Fátima Chinaglia
Currículo Lattes
Prof. Dr. Fabio do Prado
Curríc"
